id,id_twitter,text,sentiment
5854,863389611158065152,@gshow poxa vida mostra minha foto q acabei de enviar aqui #ÉDeCasa,-1
5855,864735599231733760,"Troco o time vermelho todo com  super brindes chamados Miriam e Leo, e vocês devolvem o @MChefVitorB  #MasterChefBR",-1
5856,864678933735911424,"#MasterChefBR
VITOR.B SE VC SAIR HOJE EU TE MATO",-1
5857,865180269871017984,É impressão minha ou quem tá apresentando o #maisvocê hoje é o #supla #papito?! #anamariapaito,-1
5858,864658762572984320,Toda engergia positiva pro time azul. Fé no pai que o time vermelho cai.  #MasterChefBR,1
5859,863031921948991488,"#encontro @brauliobessa é muito massa. Que poesia linda, cara! #PoesiaComRapadura",1
5860,863381385482039296,"Feliz dia das mães para todas as mamães!!
em especial minha mãe Francisca amo muito #ÉdeCasa",1
5861,865050295214231552,"#thenoite @DaniloGentili  o roubo da taça,  já estou com o filme preparado pra ver depois do THE NOITE.",-1
5862,862314532345139200,A Sandy não vai cantar não? #Encontro,-1
5863,862147020747943936,Olha lá o Vitor B.! #MasterChefBR,1
5864,862731415926050817,"Wando, voz inesquecível! #VídeoShowAoVivo",1
5865,864635853292830720,Daqui a pouco tem #MasterChefBR,0
5866,865546592417267712,#MaisVoce eu vivi pra ver a Ana Maria de pijama na TV 😂,1
5867,862682682899279877,Eu adoro essa música (ou o que foi o inicio) que ele ta tocando #Encontro. Qual nome?,1
5868,862702561404616704,Olá @AnaMariaBraga gostaria da participação do Fiuk em algum quadro no @MaisVoce_Globo #MaisVoce. Obrigada!,0
5869,862153330226864128,"Tirem a Miriam, eu nunca pedi nada a vocês #MasterChefBR",-1
5870,862152063396065280,"O Vitor conseguiu AAAAAA
#MasterChefBR",1
5871,862147004520173568,"Não tira o Vitor B não, please  #MasterChefBR",-1
5872,864673282804633600,@masterchefbr Pra quem acha que sardinha é coisa de pobre quero só ver os pratos que serão elaborados. #MasterChefBR,0
5873,864657929978433536,Hj a Miriam sai 🙏🏼#MasterChefBR,-1
5874,864536139209768960,"Camila Queirós sempre lindaaaa
#VideoShowAoVivo",1
5875,864326423753904128,Agora recebam ele que tem paladar infantil @DaniloGentili #TheNoite,-1
5876,864687042588028932,Não acredito que vou ter que esperar... #FicaVitorB #MasterChefBR,-1
5877,862148293870194688,Masterchef eu te venero #MasterChefBR,1
5878,864683675702759424,Vou ficar tonta @pefabiodemelo #conversacombial  #MasterChefBR,-1
5879,864648814291976192,@MChef_Raul Começa logo se não Jesus me leva ou o pastor me convence a doar um dinheiro! #APrevia #masterchefbr,-1
5880,864704498945720320,"Filme br de terror??
#TheNoite",-1
5881,864534052833034241,Parece Eduardo KKKKKKKKKKKKKKKk #VideoShowAoVivo,1
5882,863070047186636800,Já pensou ter uma edição do #MasterChefBR com ex participantes tipo o #AllStars do #DragRace aaaaaaaa,1
5883,865062058496282625,uahuahauahaua to morrendo !!!  #thenoite,1
5884,864687052411064321,E A YUKO DONA DESSE PROGRAMA EU N TO ACREDITANDO NISSO #MasterChefBR,-1
5885,864895968373854209,Fátima Bernardes linda no #VideoShowAoVivo @RedeGlobo @fbbreal,1
5886,862197063462899713,O @masterchefbr dando uma 2ª chance pro @MChefVitorB foi mais que digno pois eu tava quase chorando achando que ele ia sair 😝 #MasterChefBR,1
5887,864663564040196096,A equipe azul não pode perder. Eu quero ver o tombo do Leonardo ou da Mirian #MasterChefBR,-1
5888,864641755769171971,#MasterChefBR Alguém sabe se tem algum convidado especial na prévia,0
5889,864527358551879681,"O defunto era maior, heim, Sophia Abrahão?! Que vestido horrível que colocaram na menina! #VideoShowAoVivo",-1
5890,864893540052193281,"A apresentadora que vcs respeitam
Fátima Bernardes 😍😍😍💁  #VideoShowAoVivo",1
5891,862144512918945793,"Porra, odeio o spoiler do #MasterChefBR no Twitter kkk pqp, vou assistir só amanhã no YouTube po!!!",-1
5892,864667620993372160,"Sobre o tema do #MasterChefBR: Comida tem que ser boa, mesmo que não faça bem. A vida é curta demais para dieta.",0
5893,862530375272337408,"Nada contra, mas fico me perguntando o que o #conversacomBial tem de novo. Só reciclaram o que o Jô fazia.",-1
5894,864680630621175809,"@pefabiodemelo fala tão lindo, tem uma calmaria na voz 💜 #ConversaComBial",1
5895,863592089237499905,"#VanessadamatanoAltasHoras
#VanessadaMata
#AltasHoras

Amo mais que McDonald´s 😱😍 — assistindo altas horas",1
5896,862311423875198976,"#Encontro.  Lindo, como Fabrício pegou o doce. Ambas as mãos embaixo do mesmo. Um gesto de respeito, com certeza.",1
5897,863595029738147840,"Falar de comida rende, pq o Serginho está a 30 min falando sobre o assunto. Papo mais longo da história do #AltasHoras",1
5898,864672485177995264,"@MChefVictorV @MChefDeborah @MChefYuko não me inventem de sair hoje, por favor, se não eu desisto de assistir #MasterChefBR",-1
5899,864680657213169665,É sempre muito bom escutar a sabedoria simples de @pefabiodemelo #conversacomBial,1
5900,864662757441974275,eu vendo essa panela cheia de ervilhas: 🤢 #MasterChefBR,-1
5901,864796878843596800,Como assim meu crush master chef saiu ????? Affffff #masterchefbr,-1
5902,864676527006515200,"A Taís Araújo não come abóbora e eu não como peixe, muito menos sardinha #MasterChefBR",0
5903,864702045030408192,"#MasterChefBR Os caras n podem ver alguém c dedo enfaixado, lembram do Lula e já querem eliminar logo... Vixe...",-1
5904,864866441073496065,Não creio que o Crush do #MasterChefBR saiu 😢😢😢 @MChefVitorB vamos torcer por uma repescagem 🙏,-1
5905,863042688626688000,Eu tenho um orgulho imenso do Sport Club do Recife. Gigante em todos os sentidos! #Encontro,1
5906,864674083132379137,Quem vai sair hoje é a ana :´( #masterchefbr,-1
5907,864617869568507904,@FlavioBolsonaro @benebarbosa_mvb vem coisa boa por aí...! Audiência no #TheNoite vai extrapolar. :),1
5908,862140722497146881,#MasterChefBR 5 minutos correria,0
5909,863018318676066310,#MaisVoce falando de Nossa Senhora de Fátima 😍😍💒,1
5910,863089029394423810,Fala pra Monica iozzi fazer uma visita ai no VideoShow pra gente relembra os velhos tempos de pura loucura kkk❤  #VídeoShowAoVivo,1
5911,865563694973038592,"""Você esqueceu a letra, bem?"" Kkkkkkkkk #Encontro",-1
5912,862646649134469121,"-Posso pegar na sua perna?
Namaria representando a minha vontade nesta manhã ^_^#MaisVocê",1
5913,864596643630518277,"Olá, @ANAMARIABRAGA! Gostaríamos de ver a cantora e youtuber @luisasonza no
#MaisVocê. Obrigada! @RedeGlobo @MaisVoce_Globo",1
5914,864532573711675392,"@sofiaabrao está linda! Super básica e gata. Só pergunta pro @SergioMaLheiros onde comprou a blusa pq tb tô querendo
#VideoShowAoVivo",1
5915,864905097792413696,Que delícia minha Fatinha no  #VideoShowAoVivo,1
5916,864900754695475201,O cabelo mais famoso do Brasil #VideoShowAoVivo,1
5917,863182323524804608,#masterchefbr @masterchefbr torcida p @MChefValter,1
5918,862140701169111040,Espíritos zombeteiros soltos no #MasterchefBR hoje,-1
5919,864699223304024064,Qual governo será???? #TheNoite,0
5920,862513302655692800,Maluma de óculos estilo nerd consegue ficar mais gostoso #TheNoite,1
5921,864670061738557440,#MasterChefBR nem começou e eu já estou com fome só de ver a Prévia,-1
5922,863586694347542528,Quero encontrar a Laís Souza. Tenho uma admiração toda especial por ela. #AltasHoras,1
5923,864668417231552512,MEU AZUL TEM Q GANHAR #MasterChefBR,-1
5924,863572733065605120,Vocês deram dinheiro pra fazer essa plateia gritar tanto? #AltasHoras,-1
5925,864462392947875840,"#MaisVoce Cumprimentar você. Repetindo: cumprimentar,  cumprimentar,  cumprimentar, cumprimentar,  cumprimentar.",0
5926,863590716047577088,"""É tudo o que eu quero ter"" agora. Aumenta o som! #AltasHoras #CaixinhadeMúsicaDVDVanessaDaMata",1
5927,865062059385520129,"E esse volume do @DaniloGentili ???
Eu tô chocada 😱😱😱
#TheNoite",-1
5928,865575988687773697,"""Homem que é homem não lava a louça"". HOMEM QUE É HOMEM COME COM A MÃO ARGHHH UGA UGA #Encontro",-1
5929,862881694143193088,"O The Noite de hoje sem dúvidas é um dos melhores kkk 30 anos de A Praça é Nossa, com personagens das antigas kkk
#TheNoite @DaniloGentili",1
5930,862315429477404673,Coitada! Ouvir do pai q a escola é o cabo da enxada... esse merece levar o cabo na cara! #Encontro,-1
5931,864687849379155968,Como comemorar com uma eliminação entre Vitor B x Yuko? Não dá... QUE MERDAAAAAA #MasterChefBR,-1
5932,865219254144118784,O velho tá puto com a Fátima #Encontro,-1
5933,864893366852628482,"#VideoShowAoVivo 
Kk não tenho TV, tô assistindo na casa de um amigo. AMANDOOOO...
Alô de Panambi - RS",1
5934,864639584151515137,"Daqui a pouco tem:

#MasterChefBR
#PowerCoupleBrasil
#PrisonBreak 

Mas gostaria mesmo q devolvessem os relógios

#DevolveOsRelógiosEmilly",-1
5935,863592528196620289,"#AltasHoras
Vc é uma menina muito doce. E com as novas tecnologias vc vai com certeza fazer muitos progressos..Ah se eu fosse mais jovem. Bj",1
5936,862147666037407750,"#MasterChefBR tá certo, vai Vitor B vc consegue",1
5937,863809839549599745,O CLIPEEEEEEEE #DomingoLegal,0
5938,864493552436482048,Ele errou no tamanho da aliança 😉 #Encontro,0
5939,864912283864051712,"Fátima Bernardes sempre uma fofa ❤🌷
#VideoShowAoVivo",1
5940,863817637826109441,essas coisas acaba cmg #DomingoLegal,-1
5941,862153328897257473,ei @masterchefbr cancela o Raul falando asneira e começa o programa mais cedo! estar acordada 2 am numa terça é sacanagem po #MasterChefBR,-1
5942,864342262339076096,Morri com o Lulapalloza kkkkkkkkkkk #TheNoite,1
5943,862005476858486784,#VídeoShowAoVivo achei  que hoje o vídeo show estaria como sempre bom MAS TA CHATO mesmo,-1
5944,864176338353233921,"#VideoShowAoVivo não é Quicão e sim Kikão, corrige aí!",-1
5945,862143202534588417,#MasterChefBr o prato da Nauane ta bom uhuuuuuuu Sai Mirian,1
5946,864673292568973312,Nossa quem for sair hj vai fazer muita falta #MasterChefBr,-1
5947,862678195400839169,#JuJuNaTrip no #Encontro Às viagens dela são maravilhosas,1
5948,863174180598140929,"Acompanhe nossa cobertura do programa Conversa com Bial. Hoje, o convidado é @gilbertogil. Não percam! É às 20h30! #notom #conversacombial",0
5949,864680545506217984,Que horror esse prato do Vitor B. #MasterchefBR,-1
5950,863789432738021380,Lucero arregaça a boca pra sorrir 😂😂😂😂😂😂😂😂😂😂😂😂😂😂 #DomingoLegal,1
5951,865582605504327681,Esse jogo não funciona com esse tanto de gente Fatima #Encontro,1
5952,864690281618300928,Pessoa perde metade do dedo e não me faz uma sardinha direito #RipVitor #MasterChefBr,-1
5953,865796864981045248,Pq carioca pronuncia ´naisci´? que erro horroroso! morei no Rj e nunca entendi isso #ConversaComBial,-1
5954,862514131387256835,PQP o Maluma é muito lindo! 😂💜💜 #TheNoite,1
5955,863577952717602816,Bela Gil maravilhosa dando um tapa de luva nos defensores de cesariana sem necessidade no #altashoras,1
5956,862152069679075328,AMEI AAAA MEU CRUSH TÁ AINDA NA COMPETIÇÃO AAA #MasterChefBR,1
5957,864678163741380609,Cheguei do show e esqueci total do #MasterChefBR  Vou ver completo na sexta.,0
5958,865050316609380353,Só faltou a peruca do @DaniloGentili na foto pra ficar igual a foto do AeT 😂😂😂😂😂 #TheNoite,1
5959,864653814619672576,Então vem #MasterChefBR,1
5960,864904295774396416,Muito divertido o programa hoje com a @fbbreal #VideoShowAoVivo,1
5961,862888060777791489,Só fera ja passou na praça #TheNoite,1
5962,864681365324877824,Agora é a vez do meu anjo  #MasterChefBR,1
5963,864333874452725760,O rodrigo santoro é muito o meu crush ❤️ O verdadeiro homão da porra #ConversaComBial,1
5964,864708451796168704,"como assim victor b saiu?????????????? TA ERRADO, tira miriam por irritação aos telespectadores e coloca o victor b de volta. #MasterChefBR",-1
5965,862159173550837760,Aquele clima agradável entre @diguinhocoruja e @DaniloGentili  😂👏  #TheNoite,1
5966,865057213353791489,eu odeio batata doce tb arg #MasterChefBr,-1
5967,864311437157703681,A pessoa tá com tanta vontade de ver #masterchefbr que acha que hoje é terça,1
5968,864667584356130821,O DANILO DO HIPERTENSÃO DE 2010 NO MASTERCHEFF AHHHHH #MasterChefBR,-1
5969,862338030178377729,"Já estou com saudades do @MChefDouglas 
#MasterChefBR",-1
5970,862268572235702272,"ainda num sei quem saiu no #masterchefBR diabo de programa pra enrolar",-1
5971,864674888925282305,Poxa injusto o Vitor cozinhar essa sardinha em posta. Achei sacanagem.  O cara está com o dedo decepado e com pontos.  #MasterChefBR,-1
5972,864710289454923776,Q MANCADA ASSUSTAR AS TIAS DA FAXINA KKKKKKKKKKKKKKKKKK PORRA #TheNoite,-1
5973,863600537719238656,#AltasHoras incrivel com Vanessa da Mata e ao mesmo tempo retro com É o Tcham uó kkk,1
5974,864655446342336512,Estou de volta à audiência do #MasterChefBR. Espero que não me decepcionem.,1
5975,863091350270562306,#VideoShowAoVivo morta q faço aniversário no msm dia do otaaa,1
5976,862145730810695682,#MasterChefBR N ACREDITO Q O DOUGLAS FOI PIOR Q A MIRIAM AF,-1
5977,863247301065756672,#VaiDarABundaReinaldo para o Roger do #thenoite que já posou para a revista #G a mais famosa dos gays dos anos 90.,-1
5978,863255280158691328,Sempre q estou zappinando e cai em entrevista com @drauziovarella paro tudo que estou fazendo.Sempre trazendo ensinamentos #ConversaComBial,1
5979,863424197929906181,A @BocaRosaBlog arrasou no #EDeCasa com a tia Mônica!,1
5980,863573220447989764,"É inspirador como @oserginho fala com alegria e amor da Dona Ana, sua mãe. #altashoras 👏🏻",1
5981,864093867582337026,"@ANAMARIABRAGA sabe conduzir uma boa entrevista, até parece a gente conversando c os convidados #MaisVoce",1
5982,865565993325785088,A mãe estragou o filho #encontro,-1
5983,864651180567175169,"Já já às 22h30 tem #MMACorinthians no #MasterChefBR 
NÃO PERCAM!",1
5984,864893060056051712,#VideoShowAoVivo será @fbbreal !?,0
5985,863381558161534976,Saulo parece Marcelo Novaes #edecasa,0
5986,864685427168612352,Me deu vontade de fazer uma sardinha fresca confitada pra me desafiar a gostar de sardinha #MasterChefBr,1
5987,863045289116094465,"O amor deve ser sempre prestigiado.
Adoção um ato lindo de amor.
#Encontro",1
5988,863201350863249409,Minha mãe definitivamente é a rainha do spoiler do #MasterChefBR,-
5989,864513749788524546,E hoje tem #MasterChefBR adorooo,1
5990,862304642251862017,Silêncio! Começou o #Encontro e hoje tem @SandyLeah! 💗,1
5991,862147017140731904,Assistindo a apresentação dos pratos no #MasterChefBR e a opinião dos chefes estou me vendo na apresentação do meu TCC .,0
5992,864697334965383168,#MasterChefBR yuko me mata do coraçao sai nao mulher kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
5993,862283825036091395,Saudades Hebe Camargo #MaisVoce,-1
5994,862356864104894464,Paolla vai acabar adotando esse cachorro Iron #VideoShowAoVivo,0
5995,862357233568546828,#VideoShowAoVivo Paola tá arrebentando nesta novela.✌❤,1
5996,864688330901946368,Essa esta sendo uma das melhores entrevista que vi do Padre Fábio de Melo #ConversaComBial,1
5997,864646669970931712,Só queria que #MasterChefBR fosse mais cedo,-1
5998,864785591623462912,Leonardo pergunta a Mirian mas ela não é a capitã #MasterChefBR,0
5999,865208312484298753,O que é o depoimento dessa mulher no #Encontro com #FátimaBernardes? Parece que ela ta recitando a lista da feira! 🤔,0
6000,862003019860389891,#VideoShowAoVivo Otaviano dançando carimbó? Essa eu quero ver!,1
6001,862153335247433733,"#MasterChefBR to com medo pelo meu amorzinho @MChefDouglas fica amore
Tinha que sair essa nojenta da Miriam",-1
6002,865269330958835712,"HAHA @otacosta sentiu a falta dos #twitters hoje! "" - Vocês devem estar bem ocupados!!"" 📺👀😂 Eu também tô com vocês viu!!! #VídeoShowAoVivo",-1
6003,864661973140635652,Vinho é super fitness né? Torcendo para a #EquipeAzul. #MasterChefBR,1
6004,865568034928418816,"""Homem que é homem não lava louça"", reformulando: ""homem que é preguiçoso e folgado não lava louça"" #encontro",-1
6005,862154579785416708,#MasterChefBR madrugando hj!,-1
6006,864123271037452290,"Pessoal de Muriaé no #Encontro
Uma família enorme dessas e eu nunca vi eles por aqui 😂😂😂",0
6007,863579487505715202,"Cara o @marcoluque  é o mas engraçado 
#altashoras",1
6008,864612384027156480,"Quando lembro que hoje tem @masterchefbr é como se tivesse acabado de ganhar na loteria, pense numa alegria! #MasterChefBR #MeLeva ❤",1
6009,864453280906309632,se foci a abobora ja tinha começado #MaisVoce mas kd germana e licurgo?,-1
6010,864906936826941442,Adorei a homenagem do #VideoShowAoVivo pra @fbbreal. Merece mesmo!!!,1
6011,864948116579127296,"Nossa que bundão do Leonardo Santos, tô seco #MasterChefBR",-1
6012,864856671188865024,"Eles são demais, cara #MasterChefBR",1
6013,864331424001736707,"pelo amor de jesus coloquem legendas e nao esse cara ai traduzindo, eu te imploro @ danilo gentili #TheNoite",-1
6014,862381840845463553,aaaee não gostei do Douglas ter saído  #MasterChefBR,-1
6015,865220509251895297,"#Encontro Dúvida, chamar alguém de ""meu preto"" ou ""meu nego"",é racismo?",0
6016,862881005522300928,"Vou assistir #TheNoite e dormir, fui 💜",0
6017,865176230127169536,"#maisvocê o Brasil e o pais mais rico do mundo, tanto ladrao saqueando o governo e o Brasil ainda esta de pe",-1
6018,864678936449568768,"Um dente
 #MasterChefBR",0
6019,864685405345632256,"jesus, tirem a nayane. sério #MasterChefBR",-1
6020,864661993176932352,#MasterChefBR VITOR V PASSANDO O DEDO NA BOCA E NO FRANGO SOCORRO,-1
6021,862729216080711681,O vídeo show poderia colocar o beijo do vampiro como novelão da semana já que nunca foi para o vale a pena ver de novo #VideoShowAoVivo ...,-1
6022,864227133496979459,"Se fosse minha mãe me daria um bicudo por debaixo da mesa, mas ngm merece comer um coisa que não gosta!
#MaisVocê",-1
6023,863086795877175297,O NICOLAS PRATTES ERA TÃO FOFINHO MDS #VideoShowAoVivo,1
6024,864668420662587392,"Cada porrada no Bob azul eu passo mal 
#MasterChefBR",-1
6025,864703642535952384,"#TheNoite com @benebarbosa_mvb simplesmente ótimo!!!
@benebarbosa_mvb, só tenho a agradecer pela sua luta e árduo trabalho.",1
6026,865540928030638080,"Tem gente que merecia só conhecer arroz e feijão, pra não fazer essas cagadas ¬¬ 
#maisvocê",-1
6027,865709810213408768,O lamento de hj é q a Mirian chata não vai sair... #MasterChefBR,-1
6028,865786351907737600,O Jair Oliveira (@jairoliveira) contando que uma vez um bêbado o confundiu com o Renato Russo. HAHAHA 😂 #TheNoite @DaniloGentili @SBTonline.,1
6029,862305506274291713,@RedeGlobo @SandyLeah Sandy é a voz. #Encontro  @RedeGlobo,1
6030,864660357750685696,Não vai ter abóbora no #MasterChefBR?,0
6031,863600392017502208,"@oserginho  Filhos são uma benção na nossa vida, tenho gêmeos já estão com 21 anos... #AltasHoras #DiaDasMães",1
6032,865541871623299072,TA CHEIO DE UNICORNIO DA ANA MARIA BRAGA E EU QUERO TUDO #MaisVoce,1
6033,864674907317260288,"Meu, eu tenho uma vontade de apertar as bochechas do Jacquin... #MasterChefBR",1
6034,864824297986150401,Kkkk me acabando com a Ana Maria😂😂😂😂#MaisVocê,1
6035,862158935083679747,Belíssimo episódio 👏🏼 Salve a nossa culinária 🇧🇷 #MasterChefBR,1
6036,864693437915856897,"Ana luiza arrasou na prova de eliminação, um tiro no leonardo que adora ridicularizar o próximo, segura a emoção fofis #MasterChefBR",1
6037,862003184147079169,"Já que ngm fala comigo, depois do #VideoShowAoVivo vou visitar Ilana.",0
6038,864455275973103616,#MaisVocê Gentee tô passada! A #VivianePasmanter é a Germana da novela 😱 Irreconhecível! Ótima atriz❤,1
6039,862883329758068736,"Muita gente não sabe, mas o Carlos Alberto escreveu e dirigiu os Trapalhões por muitos anos, gênio mesmo

#TheNoite",1
6040,864683364959363072,Se eu dia eu chegar a ter 10% da fé e da espiritualidade do @pefabiodemelo serei um cristão realizado. #ConversaComBial,1
6041,864685584849276930,@pefabiodemelo rei da internet #ConversaComBial😀,1
6042,864851654440607744,Olha a @PatriciaKogut no #Encontro,0
6043,864661158258769920,Me da uma agonia por eles não usarem touca #MasterChefBR,-1
6044,862316526543794176,A Sandy está muito linda #Encontro,1
6045,862681803064315904,Sdds Mari Palma #Encontro,-1
6046,863790968021057537,#DomingoLegal vai time verde!,1
6047,864657141801594881,"@leoyoungchef Mal começou e eu já lembrei da MELHOR sardinha do mundo, a do @leoyoungchef 😋 #MasterChefBR",1
6048,862147007464517632,#MasterChefBR meu prato principal seria ovo mexido com copo d´água.,0
6049,862724943901052928,#VideoShowAoVivo vou grava beijos queridos ate mais!,0
6050,864122446076575744,que linda essa família que energia gostosa maravilhoso o progama 👏 #encontro,1
6051,862147669640314880,"Fernando pelo amor de Deus tu serias inovador, eu particularmente ainda não vi aqui em Belém o sorvete da cachaça de jambu! #MasterChefBR",0
6052,864531736394444800,#MasterChefBR  Douglas melhor pessoa👍🏻✌🏻,1
6053,865784063734546432,Assintindo o #thenoite @Danilogentile Rt,0
6054,865798869178863616,"eu achei que o Murilo fosse levantar e fazer algo, e o programa acabou kkkkk

#TheNoite",0
6055,864543755969363970,"Eu amo a Sophia, mas o guarda roupa dela é  péssimo. 💩
#VideoShowAoVivo",-1
6056,865721622031982592,Fabrizzio está mal humorado nesta prova de eliminação ou é impressão minha?! #MasterChefBR,0
6057,865218901742936066,Colocam um cara branco pra falar o que é ou não racismo na frente de 4 negros kkkkkkkkkkk pqp em globo #Encontro,-1
6058,862304146875183104,"O meu Douglas saiu, eu não estou acreditando #MasterChefBR",-1
6059,862880076765024256,E essa intro felomenal com o cazalbé no #TheNoite,1
6060,864876616157212673,"Consolidados - SBT (16/05):

#TheNoite @DaniloGentili 3.9
#SBTNotícias - Madrugada I 2.8
#SBTNotícias - Madrugada II 3.1",0
6061,863809868603551744,MEU DEUS ME AJUDEM #DomingoLegal,-1
6062,864131343931887618,"""Terezinha nunca disse eu te amo"" TEREZINHA É CAPRICORNIANA? #Encontro",0
6063,861807510537293824,#ConversaComBial !!! Sensacional! Programas como #CQC #JO #AltasHoras #SaiBaixo #CassetaPlaneta #EscolinhaRaimundo #EmPauta não podem acabar,1
6064,864342803320639488,"Maravilha acabar um programa tao bom desses e no finalzinho ouvir Ultraje 💜
#TheNoite",1
6065,865550044400828418,"Namaria quer dados e pesquisas sobre o que um unicórnio come, berro  #MaisVoce",0
6066,862143864387358720,#MasterChefBR Aff já vai chorar  Miriam,-1
6067,862150802734972929,#MasterChefBR EU NAO TÔ CONSEGUINDO VER,-1
6068,864539595538563072,"A Sophia só é bonita, pois não tem talento algum #VideoShowAoVivo",-1
6069,864664388418109441,"Eu mesmo, a própria galinha desconstruinda. #MasterChefBR",-1
6070,864672481155698688,Odiei o resultado da prova. Torcendo pra Ana e pra Yuko se salvarem. #MasterChefBR,-1
6071,864663604712361984,"semana passada a Yuko tava no pênis do boi, hoje ela tá nas bolas de carne. #MasterChefBR",0
6072,862152703966949376,Eliminem logo a miriam pois preciso dormir #MasterChefBR,-1
6073,865583276961955840,"Irmãs Galvão que amorzinho! Minha avó gostava tanto....bateu aquela saudade agora....
#Encontro",1
6074,863175849708834818,Olá @AnaMariaBraga gostaria da participação do Fiuk em algum quadro no @MaisVoce_Globo #MaisVoce. Obrigada!,0
6075,864657935590404096,Essa gay não sabe ganhar nem um ímpar ou par. Misericórdia que fracasso de LGBT #masterchefBR,-1
6076,863034306297565184,olha o #encontro me fazendo chorar,0
6077,864599638673956865,"#MasterChefBR HJ É SÓ ALEGRIA !!!
CM DEMORA CHEGAR A TERÇA FEIRA !!!
EU QRO #MASTERCHEF",1
6078,864541200568782849,Melhor Funk kkkkkkkkkkkkkk #VideoShowAoVivo,1
6079,863810219796824065,"pelo amor de deussssssss, quero esse clipe logoooo :( :( #DomingoLegal",-1
6080,863167214949724160,Coitado do Douglas. #MasterChefBR,-1
6081,864657145505210370,que antipatia desse leonardo #MasterChefBR,-1
6082,863574908491759616,"Que pessoa maravilhosa é o Serginho, parabéns por tudo q construiu na vida, da para ver q TUDO foi com muito amor e sinceridade.#altashoras",1
6083,865685073470816256,Chocado esse babado do #MasterChefBR que a Ana Luiza mentiu pra produção e foi eliminada,-1
6084,863582617945481216,"odeio essas mulheres que se acham a diferentona por fazer parto natural,o que importa é a criação e o Amor #AltasHoras",-1
6085,864656317721530371,Mexeu no peso do homem scr #MasterChefBR,0
6086,863790258982449152,Amo batalha naval 😍#DomingoLegal,1
6087,862168374754910208,"23h40 - Globo 12.2, RecordTV 7.1, Band 6.3, SBT 6.0 #MasterChefBR",0
6088,862351826624151552,"O que foi aquele #MasterChefBR de ontem, minha gente? @PaolaCarosella cozinhando, corte do @MChefVitorB, desmaio da @MChefAderlize, +",0
6089,862141965986562049,Finalmente o Fabrizio acertou no peixe! #MasterChefBR,1
6090,864697898877030400,#MasterChefBR master chef BR melhor programa da tv no BR mas se yuko sair eu mudo de ideia kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
6091,864903920761659392,"Fátima Bernardes sempre linda💕
Boa tarde seus lindos Ota e Joca😘😘
#VideoShowAoVivo",1
6092,864627563670515712,Hoje tem #MasterChefBR eu tô viciado nisso kkkkkkk,1
6093,862386982353326081,Terminei de assistir o episódio agora e a produção do #MasterChefBR tá óh: de parabéns! 🙌🏻,1
6094,864716821861199872,Mais de 2horas dps e eu ainda to sem chão  sem acreditar que o vitor b saiu #MasterChefBR,-1
6095,862154576136466432,fico imaginando a Miriam vendo o twitter 👀#MasterChefBR,0
6096,865204130859687936,"Xande de Pilares é a cara do Thaíde e vice-versa, né? Haha #Encontro",0
6097,862163137201569793,Eu to só de olho nessa parceria do #MasterchefBR com o @MTurismo do governo golpista.,-1
6098,865428176360669184,pra ser  sertaneja de sucesso tem que ser cafona? Misericórdia #ConversaComBial,-1
6099,864543591343030272,#VideoShowAoVivo. A musa é Joana!,1
6100,864666035848433664,time azul tem que ganhar #MasterChefBR,1
6101,863579748227850241,"Vanessa Da Mata depois de muitos anos e a voz é a mesma.
#AltasHoras",0
6102,862149534612324356,#MasterChefBR boa sorte Vitor B.,1
6103,865262774120837120,"#VideoShowAoVivo Marinho da Bahia ligado , programa massa ....",1
6104,863578506734833670,"#altashoras 
Difícil se conter após a linda homenagem a mãe dele 😢
Chateado com vc por ter me feito desmoronar 😭😭",-1
6105,862143891524505601,Só eu que quero ver a Mirian fora do #MasterChefBr ???,-1
6106,862359738008440833,"#videoshowaovivo pô tô muito feliz hoje, vídeo show passando ao vivo aqui em Rio Branco ""Acre "" e podendo interagir com vcs Joca e  Ota, amo",1
6107,864881241123946497,"- Comece a mudar sua forma de cozinhar pq a Tailandia eh mt longe daqui
- A Italia tb eh mt longe daqui
YUKO DEBOCHADAAAAAAA #MasterChefBR",0
6108,864654606349086720,Paola tão baixinha e ela tava descalça #MasterChefBr,0
6109,864693437865525248,Lembro que no #MasterChefBR do ano passado sofri com as saídas da Raquel e do Aluizio. Esse ano vão ser tantas. :(,-1
6110,865729414260301825,"#MasterChefBR uma delícia assistir os vídeos, essa temporada tá demais! Ansiosa pra ver a Mirian ser eliminada! Mulher insuportável!",1
6111,864854605313847296,"Patrícia Kogut é carioca.. acho ,por causa do sotaque #Encontro",0
6112,863045513251352578,Sobre eu tá chorando a cada história e música contada e cantada no #encontro ❤,1
6113,862891585427648512,#thenoite @DaniloGentili cara só agora identifiquei o @LeoLins,0
6114,864461721133559809,#MaisVocê. Ótimo  trabalho desses dois atores!!!!👏👏👏👏,1
6115,864531800403652610,"#VideoShowAoVivo,melhor horário pra se almoçar é assistindo vocês",0
6116,864127043834957824,"#Encontro
Meu problema é que não consigo me apaiconar de verdade",0
6117,865207517391060992,O Feirão do Imposto 2017 pede menos imposto e mais retorno.  #encontro #feiraodoimpostopr #chegademaogrande #conaje #faciapjovem,0
