id_twitter,sentiment,text
1072926076106608640,0,"Nunca gostei do visual ""cabelo, barba grande e mão de gancho"" do Aquaman, sempre gostei mais do clássico."
1071197845779304448,1,@Ricardotetrazul @Cruzeiro @base_celeste Tá vendo outro jogo.É o melhor do Cruzeiro na competição até aqui.
1073237059412856832,1,"@gerhard_breda @GabrielMP_19 legal que sigo uma corrente oposta a dele:
acho soulslike fácil pro que deveria ser. Fácil quando comparado aos Contras, Mega Men, Ninja Gaidens e Battletoads. É um jogo que tem até grinding pra ajudar, itens pra tornar +fácil
Souls só parece dificil porque o resto dos AAA é baba"
1069929062997602305,-1,"meu destino tava distraído não olhou pra frente olha só no que deu, bateu de frente com seu não da pra negar que eu sou seu"
1067930230667530240,-1,bolsonaro faltou a sessao de debate do curta experimental dele
1071936833750228994,1,"naquele lugar 
naquele local 
era lindo o seu olhar 
eu te avistei 
foi fenomenal 
houve uma chance de falar"
1073328734562906117,0,É devastador pensar no antigamente
1073654845637361664,0,Eu tô preocupado com meus livros. Vão ser umas 10 caixas com livros. Certeza.
1073542074518118400,1,"Quem foi molhado de chuva não tem medo de sereno.
Levante sua cabeça, segura na mão de Deus e siga em frente!"
1069363301803528194,-1,@Eder_SP @mlklaser quem colocou lula na parada irmão kkkk obcecado vcs
1072840576704413697,0,"Achei que meu celular era tijolao, mas não é que rachou?  
Rindo de nervoso kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk"
1070704877314158594,1,se eu tivesse um canal no youtube c um milhão de inscritos já fazer pelo menos cada inscrito me mandar um real por mês
1071530174666166272,0,Bud é mto melhor q Heineken
1071371728075612161,1,"go go waikiki é meu dorama preferido, não tem jeito, não considero o melhor que já assisti, mas sem dúvidas o mais especial"
1072099806246551552,1,Vcs ficam olhando o story do insta de vcs toda hora? A cada 1 min eu vou no meu insta só para ficar admirando os meus storys
1073008993814097925,1,Até achei estranho pq ele nunca me da nada
1070873469854904320,0,níveis de nervoso máximo
1073996196363022337,-1,A. PROCURA. DE PACIENTES. PRA EU CUIDAR. Vai se fude esse dente pintado com corretivo de escola
1074061672694931457,1,Hj está parecendo até feriado
1073607619556925451,1,CARALHOOOO VAI  SE FODER EU ODEIO CALOR É SÉRIO NÃO HÁ NADA NESSE MUNDO QUE EU ODEIE COMO ODEIO CALOR E NÃO HÁ ÓDIO MAIS PURO E GENUÍNO COMO O MEU POR CALOR
1072202654305173504,-1,Vcs também chegam a passar mal de nervoso?
1070251601032564736,-1,"E se fosse mais um negro
E se fosse mais um gay
E se fosse uma mulher negra
E se fosse uma travesti
E se fosse um indígena que tivesse morrido espancado pelo segurança do Carrefour?
Pra vocês isso é normal! 
Sociedade insana."
1074819080857812992,-1,"@FluminenseFC @sulamericana Fora @abadpresidente marginal! Filho de uma puta! Vai por a mãe dele em campo! Jogador saindo, sem técnico, sem reforço! E cadê esse mentiroso estelionatário??? Imundo!"
1073312616553041920,-1,Esse tweet pode ser facilmente modificado pra algo contra o frio. Parem de ser os chatos da internet reclamando de algo que vocês não podem mudar e curtam a vida de vocês. Q nojo https://t.co/tbKiedUAOQ
1073248822925631491,-1,"Dingo bel Dingo bel, aula no natal é mt cruel

Não faz mal, não faz mal, a gnt estuda no carnaval 

Nas férias tbm...

No feriado tbm...

Unemat, pq me matou"
1071236335829172226,0,cada dia eu tenho mais certeza que sj eh um eterno rebuceteio eu nem sei pq ainda me choco com as fofoca
1071206365048291328,0,PF prende suspeitos que desviavam dinheiro via sistema eletrônico de bancos -&gt; https://t.co/Sx7VDouD8N #olhardigital https://t.co/80pg9MOiNy
1071541992058953728,1,as vezes eu n acredito que meu namorado eh meu namorado sabe pq eu fico pensando oq eu fiz pra merecer um anjo celestial na minha vida e ao mesmo tempo um diabinho lindo pra chamar de meu namorado nao da p acreditar
1074743220628873218,0,"Lucas é muito bobo, faz brincadeira com tudo, respeito nem a situação séria kkkkkkkkk af"
1068236362640441344,1,"Adoção responsável em Goiânia - GO
Gatinho resgatado busca um lar amoroso ❤
* Macho 
* Será entregue Castrado
* Desparasitado
* 50 dias de vida
* Cheio de amor e alegria 
* Pelagem: Pretinho maravilhoso

*... https://t.co/rY9vraAsNa"
1073517426250264576,0,@mandy_marte @theamazingcatw @xaibrais @wagnerworks Abatido pq se preciso disso vindo de vc tá difícil kkkkkkkkk
1070432499447279616,-1,Mó fim de tarde sombrio
1069404853322027009,0,Depois de um ano finalmente eu criei ânimo pra assistir a série do Justiceiro
1070164302886301697,1,do q adianta apagar meu número da agenda se vc sabe q ele ta gravado dentro da sua memória
1072874458715709440,-1,"@needyissues @sincelernjerg @bchartsbc jesus amado do céu,quem disse algo do talento dela ? pqp eu com isso quis dizer que ela deixou de ser uma rapper admirável pra uma passadora de pano pra assassino e estrupador"
1072697565504790529,-1,dois anos de UFFS e eu ainda continuo desacreditando na união dos mosquitos daquele lugar
1072507069553696768,-1,Esse pessoal que quer pregar a palavra no trem é chato de verdade
1070844319538528258,-1,"Dia inteiro arrumando casa, cansado ao extremo! Só queria dormir fznd um cafuné e acordando pegando na raba dela"
1072132318385631232,-1,Tenho um projeto por desenvolver pendente ha bue tempo e não o faço por questões de dinheiro
1073061973703778304,0,"o único conselho q eu dei pra alguém e ela veio me dizer dps q deu super certo, foi ir dormir pra passar raiva"
1067932584959721472,1,Matei mh vontade de comer macarrão com ovo mexido 😍
1067980915220144128,1,"01:18 da manhã e eu inventando moda. Estava cheia de fome, ai fiz linguiça com ovo mexido. Apareceu gente das cinzas pra comer KKKKKKKKKKKK ficou gostosin"
1073758235469979648,0,@La_Malina Esa especie se duplica a diario mi linda.
1071554419043504128,-1,"@Publico Os politicos trabalham para o povo, de acordo com o voto democrático lhes atribuido pela MAIORIA. A maioria é a classe média que tem sido destruída por estas medidas. Basta ver que o SMN aumentou de 370 para 630 euros. Os salarios médios continuaram na mesma. Talvez Paris?"
1074142121341476864,0,@Felpsmedeiros Tô no escuro bicha
1070002600236453888,1,de que adianta eu ter unha grande se eu fico O DIA I N T E I R O mexendo nela e vendo se ta simetrico
1072120393148850176,0,tanto faz desde q n seja musculoso assim kk https://t.co/Ag7aiXWlOA
1071533808606957568,0,@fredinmercury trouxão demais pq um homem lindo desses meu
1074432088277950470,1,"Me estresso muito rápido 😤, vou é dormi"
1074840405320101890,-1,"aqui em casa tem um ventilador de bosta no teto e o que ele não faz de vento ele faz de barulho. ele na velocidade máxima proporciona uma leve, MUITO LEVE brisa e ver televisão com ele ligado só é possível do volume 50 pra cima"
1071938481407123456,-1,alem de terminado o ano com escoliose pq carregou a bomba sol nas costas
1072889517818998784,1,"Agora já não lembro se isso foi ano passado ou retrasado...
Só sei que foi bommmmm djimais!!!
#ÔBaiunooooo #EsperandoATuaChegadaTãoSonhada
#FaltandoIvanNaFoto #NossoAnjoDaGuarda https://t.co/iy5edtJ5zI"
1073077172175294470,-1,ser obeso é uma merda. a pessoa te ve fazendo exercício físico e já deduz que é pra perder peso e vem dar lição de como se alimentar direito e ainda fala devagar como se você fosse idiota.
1071036598148575232,0,Promoção por tempo limitado faça já seu pedido pelo WhatsApp 97685_5966. https://t.co/YijzqmxIpH
1070525404270743552,1,"Estou sendo muito apressado, tenho certeza pcr"
1071004506241056769,1,Atualização importante: Palmeiras diz hoje ainda contar com Erik para 2019. Matheus deve viajar na semana que vem para realizar exames e depois assinar com o Palmeiras https://t.co/02JcmVwRaD
1072709134301192192,0,@dorianstradlin kkkkkkkkkkkkkkkk que péssimo que eu entendi
1072849706072633345,-1,Coisa mal resolvida é PÉSSIMO!!!!!!
1069972180610543618,0,"@jorrimaraquino gritooo 
infalível"
1069036692898832384,0,@Camy_sous Alterado eu ??? Claro que n gente
1070281879528660992,-1,"@danielperrone Perrone, ele ""já deu"" há pelo menos 2 anos... SPFC fez péssimo negócio achando q o msm seria convocado p Copa... E bom volante, mas se acha ""ótimo zagueiro"", enfim..."
1071019838301196288,-1,"@roxmo Nesse país só bandidos têm direitos, pai de família que defende os seus e o patrimônio é tratado como marginal. Ou muda essas leis ou a impunidade vai continuar reinante.
Justiça a esse cidadão de bem."
1072368033870557185,1,essa au é mt boa acho q vou ler tudo de novo KKKKKKK 😔💖 https://t.co/SJRRrgTOzf
1071039174571159552,0,"@1ucas7 @neghatt9 @jaoike Não, estou comparando as reclamações infantis da torcida.
Como falar o que foi pago no Keno q aos 27 anos, após a melhor temporada  da carreira, tinha valor  estimado em 1 milhão de euros e o Carlos Eduardo q aos 21 estava estimado em 2,5 milhões de euros."
1073008961333444610,1,"@casaisqueshippo DOUTORA DAS PROFUNDEZAS DOS 7 MARES
QUE NOME ESTRANHO EU EM KKKKKKKKKKKKKK"
1073582281607012352,1,canta muito esse moço puro talento #2018MAMA
1071476010846171136,1,Que seja eterno carinhoso malicioso divertido ciumento romântico possessivo meloso entediante irritante. Que seja amor. Que seja você.
1072979748970729474,0,"@MarcosWebDev sim, as variações detectadas eram falhas na instrumentação usada pra medir o negócio, não foi possível replicar o efeito de forma consistente."
1074482524821315590,-1,"""deixa de ser boba, já chega e faz""
pq é simples assim né, super fácil"
1074037425167466496,0,UNICO CONDOMÍNIO FECHADO DE CASAS *DENTRO* DE FORTALEZA: Você e sua Família merecem morar no Melhor Local e com Maior Segurança entre os Bairros de Fátima e Montese. DETALHE: R$ 30 mil… https://t.co/QgYfmBIpFB
1074234257000857602,-1,"Inveja de você kkkkkkkkkkkk onde 😂😂😂😂😂
VOCÊ É FEIA TEM O SORRISO MAIS FORÇADO DO MUNDO E EU TENHO INVEJA DE VOCÊ KKKK q… — Eu feia assim como você está falando estou te incomodando ,agora fala tu imagina eu lindaaaaa kkkkkkkkkkkkkkkkkkkkkkk a… https://t.co/edqjW61E5e"
1068168091203440640,-1,"Caralho, so queria chorar até morrer mas por algum motivo n consigo chorar e to com isso entalado na garganta"
1071504438588788737,1,ai galera fiz um especial 200 inscrito no meu canal vão la ouvir kkkkkkkkk
1073322886453256192,-1,"@o_antagonista Jornal, papel é a última coisa que eles precisam. @NicolasMaduro seu povo precisa de comida, miserável!!"
1069997437689978880,0,"@richardiaas All star é bom pra treino de perna, sola reta é mt melhor que tênis com amortecedor pra fazer exercício. Eu tenho um tênis baixinho que eu treino perna e a diferença é mt perceptível."
1069188317634277376,0,"Chá supermedicinal, digestivo e com potente ação emagrecedora: casca de abacaxi, cravo, canela, gengibre e hortelã - Leia e Descubra! ↓ ↓ ↓ https://t.co/N9jyBrYwM0"
1067577955910594560,0,Q q ta acontecendo q minha cara ta branca e o resto do meu corpo bronzeado?!
1070920949552373760,1,"O meu anjo, minha luz, minha inspiração motivo do meu sorriso... Apresento a vocês a pessoa mais importante da minha vida! https://t.co/cbHOMaJbjS"
1070991999665364994,-1,"@bernardopkuster O Brasil vai mesmo invadir a Venezuela com o Maduro sendo amiguinho do Putin? 

Os prédios brasileiros aguentam apenas a vibração das bombas russas (nem estou falando do impacto direto...)."
1070550889621045248,0,"@Midn1ghtQueen simm, e acho q se esse acontecimento q pode vir a te atormentar foi causado por alguma pessoa, é complicado isso de deixar ou não algo similar acontecer, pq a gente não tem como saber das intenções das outras pessoas e tal, a não ser que a gente nunca mais se relacione com ngm"
1070314682689511424,0,admito que tem muito vag chato pra caralho nem eu aguento mas a quantidade de carnista babaca que parece o Danilo gentili de tão babaca é o triplo
1071494984254275585,0,"Já comprei a minha prendinha de natal e os meus pais e o tácito já me ofereceram a prenda de Natal também, e foi tudo o que eu queria"
1073792586547105793,-1,@psychoevanss simmm imagina a agonia das 13 pessoas morrendo no elevador pqp
1070867472260177921,1,"Madrugada ensina, você a ser forte !"
1071645412799459328,-1,@ErikaaSanto5 explica isso direito
1068846951729438720,0,"@observadorpt Cheguei a casa d madrugada, após 1 noitada q começou ontem, fui informado q estava ""despedido""! Fiquei...Mas d manhã, a companheira comunicou-me: ui dormir a casa d um amigo, reflecti, e segui uma luz: bem, ele está comprometido c/ o projecto, tem q ficar! Estás readmitido!"
1071052679009456129,0,O FIM DE UMA ERA QUE NÃO TO PREPARADA PRA DIZER ADEUS #AvengersEndgame https://t.co/JkhsdWpKCW
1073302663188623360,-1,eu só queria meu frio de novooo https://t.co/5ADytEQgaZ
1070808445459357697,0,"@ItsavCaio É o que pretendo, sem querer ser chato, tenho que ir lá conversar, o juiz leigo responsável pelo processo não soube por exemplo identificar componentes similares dos computadores e por isso converteu"
1071491512041648129,0,Qual o nome daquela música que é basicamente Islands do the XX só que mais agudo?
1071772485497032704,0,Bem até este EXATO momento eu achava que era Banana 1 e Banana 2 https://t.co/ehxLvDEXxb
1069703198477348864,0,"O remédio caseiro contra gripe da minha mãe consiste em mel, limão e pinga"
1072566258644721669,0,@Lucaaaasft Eu teria olhado pra pessoa e ia me perguntar o que diabos ela tava tentando fazer KKKKKKKKK MAS EU IA CAIR NO CHÃO E RACHADO O BICO TBM
1072477270655283200,1,não sei p quando eu vejo esse vídeo fico pensando que foi gravado dentro do BM pq parece muito 🤦🏽‍♀️😂😍 https://t.co/QLS9RO5YeK
1070835827989716997,1,"Mas é tão bom, coração acelerado, corpo em chamas, não tenho palavras pra explicar essa sensação."
1068579773675462656,0,"@senierantos @leonardoasanti Isso sim é influencer comprometido, gostei de ver"
1071570964348108800,1,"@Flokiis Como foi o seu dia?, Vc tá bem?, Como está sua saúde mental?, Me preocupo com vc bb, te amo, e mesmo de longe.. estarei cuidando de ti♥️♥️"
1070152523431010304,-1,Corri tanto pra pegar o 363 que entrei no bus com o baseado aceso kkkk
1070358842784079872,0,"Sonhei q eu tava tendo uma aula experimental na faculdade, to na neura mesmo viu"
1073338208040177664,1,@_Prado69 A rede rasgada e Lunardi colado na trave a bola passou por onde? Deve ter passado por Narnia essa bola ai
1070519704463249408,-1,@twimpeaks @cksjdmbkgf o twitter está comovido com nosso desentendimento passageiro que tivemos pela tarde e logo após voltarmos com força total na nossa amizade ele está causando isto!
1073604512663904257,0,@o_antagonista AFF como são insuportáveis. Jornalixo decadente
1072320544882769925,0,Menino namorador — Io https://t.co/I9GerILBH9
1068161169079324678,0,"@maari_fidelis Kkkkkkkkkkkkkkkkkkkkkkk “ você é todo delicado pulando corda, tem todo seu jeitinho” 
— Angela"
1070884517995601922,0,"Doide esse bagui de depressão é foda, e é sério"
1070719285406908418,0,"@denis_giordano Jogou no Goiás, foi destaque lá. É um ponta muito veloz, sabe finalizar. O São Paulo queria muito ele no ano passado, porém o Goiás pedia muito alto. Não sei se vale esse valor, creio que não, mas pode ajudar, não sei."
1073568373118771200,0,"@xicosa isso é desvio da crítica.. n é ""gente na esquerda"",  são aqueles q riem dos evangélicos e suas visões e sessões de descarrego, mas n riem de espíritas, de candomblecistas, umbandistas, católicos.. puro preconceito mesmo"
1070845826912665605,1,"ativando o meu modo carinhosa de ser, espero q vc não desperdice pq isso é mto raro de acontecer 🙊"
1071471343638642688,-1,recusei um job bem remunerado pra fazer outros dois hj que acabaram não rolando VAUSBHSHSH vontade de da um tiro no pé de alguem
1072670779123396614,1,Tem um dançarino de amor e sexo q é meu fraco
1071876102510010368,-1,"@gustavokuhl po, tu ja viu aquele video de um rato amarrado sendo torturado? tu acha certo eu postar aquele gore na timeline pra falar que é errado torturar animais? aushfsajdklç"
1071081841040523264,1,tao bom ficar so a mamae eu e meu irmao
1072138284569120769,0,@blwckat único branco que mamo é o @dedefault!! ME RESPEITA!!
1071149474968424448,0,"@VioletTachihara Mas você diz em questão de ser localizado ou de não poder acessar at all? Porque se eu consigo ter uma conta do Comixology, acho que dá pra levar na boa.

Mas, é. Putz, acabar com o hoarding e ter um local onde você pode ir atrás de quase tudo sem muito problema. 10/10."
1072053316899799042,-1,"@MiriamLeitaoCom os interesses financeiros no alarde do caos climático!Vá reciclar seu lixo,diminuí-lo e realizar ações concretas,ao invés d reproduzir como papagaio o q é conveniente aos globalistas!Se é q isso é possível,afinal,repetir ventrilocamente incoerências tem sido sua especialidade!"
1073074911051173888,0,"As lembranças são eternas,
A saudade permanente 
e nossos olhos em busca de 
…cenas de tempos vividos."
1073050683803385856,1,"preciso lembrar amanhã:

1. presente do amigo oculto
2. levar maquiagem 
3. fazer calda de chocolate pro bolo da manu
4. PAGAR O MOÇO DO ESPETINHO

[da like aqui pra eu ver amanha pfv]
thanks twitter friends"
1071537879996948481,1,@P_Checcucci KKKKKKKKKKK que lindo
1073062696281616384,0,"@venecasagrande Só merda hein, Landim.
Patrícia Amorim e Felipe Melo em um único dia é tenso e começa muito mal com a torcida."
1072877256257740800,-1,É a corrupção da inteligência em moto contínuo. https://t.co/8rmgLxfPZL
1072974244563304448,0,"E porque não fazer a sua própria casa? Temos este terreno para moradia individual em zona residencial, sossegada mas a a 1 quilometro da principal Avenida da Marinha Grande. Venha conhecer o local e começar a idealizar a sua nova habitação! https://t.co/Bb3Vn9dwqw"
1074353928710619139,-1,Odeio fazer viajem de carro com ar condicionado ligado
1070510979035947008,-1,"qria MUITÍSSIMO q nada disso tivesse acontecido, e q as coisas fossem totalmente diferentes, mas n sou Deus p mudar os bglh"
1074146586505170949,-1,"Que tweet exagerado. Sim, muita gente se importou com a saúde mental da Taylor, o fuck*ng Barack Obama disse que o Kanye foi um otário - ele realmente foi. Não importa o que ele fez, encorajar suicídio e participar desse massacre coletivo é desumano e covarde. Parece que não https://t.co/xvrt5fm5yC"
1072010201732132864,0,"@vladtseguevara @roxmo Estamos no capitalismo e uma de suas molas mestras é o crédito.

A Lei Rouanet tem q ser uma Lei de Financiamento. Ponto. Devendo ser paga com juros posteriormente.

Renuncias fiscais são positivas se produzirem empregos e crescimento satisfatório no local aplicado."
1073023330993737728,0,preocupa naaaaaao pra um bom entendedor meia ausência bastaaa
1070625438198845440,0,"Acabei de passar por dois caras de farda dentro de um carro, onde o que tava de passageiro tava rindo com o celular em uma mão e uma pistola na outra."
1067768712218972160,0,"maior mentira isso nao sei daonde eles inventam essas coisas, eu AS VEZES venho de cropped pro trabalho pq eu adoro mas nao eh um bagulho escandaloso, fica um pouquinho só da barriga aparecendo kkkkk ai eu rio"
1073941603138580481,0,"Oxe @MichelTemer, que poha é essa? Você nomeou Jungmann como representante permanente do Brasil na Comunidade dos Países de Língua Portuguesa? PERMANENTE? Virou deus foi? O barbudinho está de malas prontas para se mudar para Lisboa, onde fica a sede do instituição."
1072184023462629377,0,"Q nervoso. Wpp parado, Dm parada ninguém agita nada 🙄🙄"
1069539317155069952,1,never ever foi o primeiro comeback que eu acompanhei então eu chorei muito quando o mv saiu mas miracle me fez chorar o triplo #GOT7_Miracle
1072052279505764352,0,"Oh que tremenda graça, oh que infalível amor"
1072849596320120832,1,@lawrencgreys @jaguarcuban97 Um dos melhores filmeeeees ❤️ sem contar que é muito leal ao livro
1074045245615210496,0,"@quelld_ te falei que ia assim com o Leal primeiro, se toca"
1074731963989323776,-1,White people´s problems de hoje: comprei tanta coisa na @CCXPoficial que não tem onde enfiar no meu quarto. Preciso de uma parede nova.
1071728369144872961,1,mano se eu peço algo de alguém emprestado eu devolvo inteiro e limpinho assim como eu peguei então eu espero o mesmo as minhas coisas que eu empresto
1070317027297058816,0,Desmoralizar o que já é #DESMORALIZADO. É preciso defenestrar esses apadrinhados de #CRIMINOSOS. https://t.co/LtFwUQGicR
1070838294286688256,1,deixa eu ser agradecido pelo que é simples 💞 https://t.co/eMlAfte7Xp
1068027949495009280,1,alarme 8 horas ajustado toque vinicius jr - atrasadinha (VAMO PULAR)
1072861316518297602,0,"Com o app do Poder do Voto dê sua opinião (a favor ou contra) a lei que reduz a maioridade penal. E você ainda manda um recado para o seu representante no Congresso! É rápido, prático e gratuito!  
Link para IOS: https://t.co/qXC830ezCb
Link para Android: https://t.co/PFuNf428w8 https://t.co/f7vJwXlDiW"
1072955739558289409,1,"@matheuslaneri Em alguns casos é necessário, pois o ódio disseminado nos comentários é de se assustar"
1070120146574958593,0,"Aparentemente a umidade condensou dentro do controle remoto da tv. Ele ficou louco, abri para ver as pilhas e tinha um líquido, que pensei ser da pilha (apesar de novas) e não era. Rindo de raiva."
1069974269587787781,0,"Não se esconda, Capitão,  mas tome extremo cuidado,  por favor!!!
🙌👑🙏🙏🙏
🇧🇷🇧🇷🇧🇷
https://t.co/G7uRgVVNKy"
1070500661505216512,-1,Dor de cabeça por comer gluten é mt dolorido mesmo
1071424817092587520,-1,"tanto tempo de solteiro, janeiro a janeiro, eu não sei mais ser caseiro"
1069026310985588740,-1,Não há melhor sensação do mundo do que ter que segurar vómito instantâneo até à casa de banho... Fucking McDonald´s https://t.co/rWgicNhpBd
1071359641781723136,1,"Ainda que tenha gerado desconforto e lhe deixado triste ouvir algumas verdades sobre você, não se afaste de quem te confrontou.

É melhor ouvir a razão de quem quer o seu bem e busca te impulsionar, do que receber o beijo do bajulador que afaga e exalta seus erros."
1072204075977138182,0,"@RicardoMarilena Alguém tem coragem de chegar perto da bolsa? Aliás, uma bolsa de colostomia recebendo a faixa de presidente é extremamente simbólico. Reflete com fidelidade o momento em que vivemos. Temos vários motivos para tapar o nariz."
1071789909915123713,1,@marcosmion Se a vota estar encerrada cadê o resultado ? Cadê o programa ao vivo ? Cadê o eliminado ?
1073052347117522944,-1,"as vezes a gente da um tiro no próprio pé

e eu tenho certeza q ja arranquei o meu entao"
1073528098807779329,-1,"Magoei demais teu coração e hoje é o meu que sofre
interalmente certa, eu não te dava valor
Te dei toda razão em me deixar
não te fiz feliz, só te fiz chorar
Eu vou mudar pra ter de novo o seu amor
Eu faço o que preciso for
Se você me aceitar essa solidão vai passar 🎶🎵"
1068188968578154498,-1,@unni_unicorn Aí você tocou em um assunto delicado...
1072151371699445761,-1,"Geral vai usar branco ou vermelho pra virada de ano, cor nao muda nada oque muda são suas atitudes, quer paz, faça paz, busque vá atrás quer amor, corre atrás de quem te da valor e nao desses cara que só que uma noite."
1073672709505212417,0,"Saiu o trailer de #Braid, o aguardado thriller de horror psicológico da diretora #MitziPeirone , estrelado por #MadelineBrewer , #SarahHay e #ImogenWaterhouse
https://t.co/AWeAhWpurA"
1074373952561184768,1,@PinheiroAlvino @GremioIsento Que esse sonho ele não sabe se.vai realizar. Elogia Gremio Etc. Pra mim muito diferente do caso marinho
1071525939299971072,1,"E eu não sou inscrito ainda...
Pera aí kk https://t.co/gj7hkFgGck"
1070084327260741640,1,"titula no DN através de Anselmo Crespo ""Se querem salvar o jornalismo, comecem por respeitá-lo"" ok! pois, então, que se deem primeiro ao respeito! seria bom começar por aí em vez de repetir o que está nas redes sociais."
1070316531962261504,1,"e falam que indígena é atrasado

eles são muito mais humano que a gente https://t.co/U8afaMCdec"
1073967153601228800,-1,"@RubinhoNunesMBL Concordo plenamente, pois se por um lado (ainda) não há questões judiciais, sem dúvida, que há morais.  Muito conveniente usar a desculpa do Lula no Mensalão, de que não sabia de nada. Tenho medo desta idolatria, idêntica a devoção ao Lula."
1073998365304729600,1,"até que ficou tudo bem e eu fiquei feliz demais, até contei pros arrombados"
1069590975952142337,1,"coisas que eu percebi sobre a minha irmã:
- somos BEM MAIS parecidos do que parece
- ela é MUITO madura
- ela é MUITO inteligente
- ela é MUITO responsável
- temos nossas discordâncias, mas temos respeito
- em diversas áreas ela é BEM MAIS experiente que eu

resumo: ela é demais"
1067498341888593929,1,"nunca me magoem, nunca achei que eu poderia ser tão escrota com alguém q eu gostei tanto, porém n existe mais nada entalado na garganta, foda-seeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"
1070098702860279809,0,Knk e pretinho p dormir choco
1070761932544770048,0,"@CortexFrancismo epa sim eu compreendo, mas o condensar, o limitar extremo de certas estéticas e significações poéticas, é de algum modo um prever do que atrai as pessoas ao tuita, mas eu sei: as barbaridades concretas vistas aqui ofuscam o apelo fundamental"
1074201872024641536,0,Só deixa eu me banhar no álcool um pouco e escrever uma carta pra minha família
1074817047069114368,-1,"@LuanaMateus16 @o_antagonista Isso é básico. Para uma mídia que avisou um terrorista que ia ser preso, não espero mais nada."
1073578593597440000,-1,@republica_ctba Aposto o q vcs quiserem q esse senhor já se arrependeu muito por abrir a boca e não ligar o cérebro. .LIXO FALANTE ..
1070502551706132480,0,"Não adianta insistir na beleza que é vazia de sentimentos. Bonito mesmo é quem te arranca felicidade, não suas esperanças."
1069990272531095554,1,"Estrangeiro se insultando é mt sem graça né, se fosse no br surgia palavrão que nem existia https://t.co/7QxwYmDOay"
1070682785218736128,1,"@MrPoladoful deu certo, recebi a notificação pelo app, 1000000000% funcional. https://t.co/xXATgH7j13"
1072268911343796226,1,"Kim Namjoon, você me faz querer ser um ser humano melhor a cada dia. Aprendi a me obrigar a parar em momentos de caos e tirar um tempo para mim mesma, para encontrar tranquilidade, pensar sobre tudo no mundo, chorar e sorrir. Obrigada.
#NamjoonChangedMyLifeThisYear"
1069998355659526144,0,"Meu destino tava distraído, não olhou pra frente, olha só no que deu, bateu de frente com o seu, bateu de frente com o seu, e agora que o estrago tá feito, coração não sabe o que aconteceu, não dá pra negar que sou seu"
1071002826258726912,-1,Gracyanne Barbosa ´choca´ seguidores ao exibir bumbum gigante e corpo musculoso | Observatório dos Famosos https://t.co/s5HnlOMaIJ https://t.co/I7GiCMeuAm
1074358112734363649,0,"Shaquiri de novo,aprendeu Mourinho ???? Assim que se ganha jogo,não colocando volante pra parar Fabinho"
1072343957831630848,1,"Essas horas, sem um pingo de sono
Admirando uma foto que pra mim tem muito significado"
1071858941636866049,0,"Eu nunca imaginei que 2018 seria dessa forma, cheio de atropelos, responsabilidades, conquistas, medos e inseguranças. Foi o ano de ver quem era de vdd, e entender que só nós mesmos somos confiáveis"
1070725982326280192,-1,"@CamilaCastaldi @gfburmeister kkkkk. eu acho que a rede não tem nada a ver com esse idiota, mas ela não pode ser imparcial. todos os envolvidos têm que sofrer a consequência, inclusive o superior do segurança que fez isso"
1070571674674839552,1,tomara que hoje seja um dia próspero e feliz pra todos nós
1071756783138562048,0,"Eu não posso dirigir um carro, mas posso cuidar dos eletrônicos e da informática dos gabinetes se precisar. Cobro menos que R$40.000,00 e sou sigiloso. Por favor, entrar em contato por email ou telefone. https://t.co/jZsQdQMlCP"
1070281255676190720,1,"Aproveite o momento oportuno, a vida não tem replay
#QuartaDetremuraSDV"
1071198768790413313,1,"Jooheon tem uma presença de palco fenomenal. Ele só pisa la e já domina tudo, me arrepio toda!! 
O cara é muito Rei!! @OfficialMonstaX

#MONSTAX_JingleBall"
1071529524381278209,0,@samebutbrandnew conservador no banho e quente &amp; liberal na economia
1071581820171546624,0,"Quando seu supervisor diz, fale no particular para eu dar a sua nota do relatório (mandei um oi e a figura de nossa Senhora) Maria passa na frente #Vemférias https://t.co/BGNo9d5VRh"
1074866161660125185,0,"Com 38 anos um jogador da NBA pode pensar em se aposentar (se ainda estiver na liga), ou pode bater seu recorde de assistência em um jogo. Incrível o impacto de Jamal Crawford na equipe do Suns. Um cara que entendeu seu papel e trouxe sua adição sem corpo mole. Ganhou o torcedor"
1072678779137478656,1,"você deixaria seu filho teu aula de catequese com você? — Com toda certeza, ele aprenderia todo o que deve ser aprendido numa boa catequese https://t.co/YZvX7w2p02"
1071133657891508229,-1,hoje fui completamente inutil ao meu estagio
1071045917598474240,0,@ArianeFontana2 Bem provável
1070481159904223232,1,"Ele não pode ser completo comigo porque eu sou distinto.
Nós somos."
1071249530002251776,-1,interesseiro do caralho kkkkkkk ai ai
1070463331562074112,0,"⚡️CAMISETA I CALL IT (todos os membros)
• Valor: 
◽ R$55 (frete incluso*)
◾ R$60
• Tecido: Algodão
• Impressão: A3
• Prazo de entrega: 14-30 dias
• Formulário de compra: https://t.co/fkirac3YZs

*verificar o formulário

Dúvidas: entrar em contato com a loja. https://t.co/LUDrn5lsf4"
1071805878372876290,1,Kayane solto a voz la na life ontem é ele disse que é a cbj nessa porra ✌✌
